0x00405530    2 92           entry0
0x00431824    9 224          sym.lv_group_remove_all_objs
0x00418ad8    1 12           sym.lv_chart_get_type
0x0051e118   27 756          method.void_LottieParser.parseProperty__LottieProperty::Type_0__LottieGenericProperty_tvg::Point____LottieGenericProperty_tvg::Point___LottieObject_
0x00508134    4 68           sym.tvg_shape_get_stroke_join
0x0053e424    1 40           method.tvg::SwRenderer.viewport__
0x0046faa0    1 8            sym.lv_vector_dsc_scale
0x00514f18   14 536          method.LottieParser.parseRect__
0x004311f8    1 52           sym.lv_win_create
0x0048d9d0    1 12           sym.lodepng_chunk_private
0x0057c25c   11 328          sym.init_module_log_level
0x0051148c    5 128          sym.LottiePosition::LottiePosition__
0x004839f4    1 16           sym.lv_grid_fr
0x00495bd8   12 204          sym.localgui_queue_process
0x00578060    1 8            sym.llqueue_get_len
0x005725e8    8 292  -> 124  sym.cJSON_Minify
0x0041c934   18 384          sym.lv_dropdown_get_selected_str
0x004f6494    3 128          sym.elapsed_time
0x00474e3c    3 2052 -> 188  sym.lv_draw_sw_blend_image_to_argb8888
0x00466854    1 40           sym.lv_color_to_u16
0x004188cc   12 280          sym.lv_chart_set_point_count
0x00509a30    8 224          method.tvg::Initializer.init_tvg::CanvasEngine__unsigned_int_
0x0053fa70    1 8            method.SwSceneTask.rle__
0x004269f0    1 8            sym.lv_scale_set_angle_range
0x00405a94    1 116          sym.print_usage
0x004568c8    4 64           sym.lv_indev_get_vect
0x0043e804    1 44           sym.lv_obj_set_style_line_color
0x0045c268    1 12           sym.lv_layout_deinit
0x004f5cb4   30 760          sym.check_local_upgradable
0x00549320   35 720          method.tvg.lzwDecode_unsigned_char_const__unsigned_int__unsigned_int__unsigned_int_
0x0044945c    1 60           sym.lv_draw_box_shadow_dsc_init
0x004af9c4    1 376          sym.selftest_process_content_create
0x005811d4   12 404          sym.qrcodegen_makeBytes
0x00420438   10 348          sym.lv_label_ins_text
0x0046bb70    9 216          sym.lv_text_ins
0x0043a0d8    3 28           sym.lv_obj_scroll_by_bounded
0x004ed630   13 308          sym.mqtt_thread_func
0x00467810    3 104          sym.lv_event_dsc_get_user_data
0x0041af48    6 156          sym.lv_chart_set_value_by_id
0x0050b0b8    1 8            method.non_virtual_thunk_to_LottieLoader.run_unsigned_int_
0x00558394   11 328          method.LottieBuilder.build_LottieComposition_
0x00443f1c    4 44           sym.lv_display_get_rotation
0x00572810    3 32           sym.cJSON_IsBool
0x005198ec    9 212          method.LottieSolidFill.LottieSolidFill__
0x004ba8c0    1 76           sym.busy_spinner
0x004f192c    3 384          sym.submit_log_2server
0x0046f4f0    1 8            sym.lv_vector_dsc_set_stroke_miter_limit
0x0046c5d0    1 8            sym.lv_image_get_offset_y
0x0046a91c    1 20           sym.lv_style_set_transform_height
0x00407044    1 8            sym.lv_anim_refr_now
0x004eda88    7 296          sym.unsubscribe_topics
0x006b39f0    1 16           fcn.006b39f0
0x00512aa4    6 224          method.LottieParser.getColor_char_const_
0x00528f74    1 8            method.tvg::Scene.reserve_unsigned_int_
0x00571a78    3 48           sym.cJSON_CreateTrue
0x004d6de0    1 52           sym.page_tune_filament_create
0x00418a84    3 40           sym.lv_chart_set_update_mode
0x004476dc    3 32           sym.lv_draw_task_get_image_dsc
0x005464d4    2 152          sym.strokeReset_SwStroke__tvg::RenderShape_const__tvg::Matrix_const_
0x004c09c4    3 416          sym.notify_local_ota_img_upgradable
0x0043b638    7 148          sym.lv_obj_scrollbar_invalidate
0x0046ac8c    1 40           sym.lv_style_set_outline_color
0x00571e08    3 64           sym.cJSON_CreateArrayReference
0x005738b0   22 712          sym.compress_file_thread_func
0x0046a994    1 20           sym.lv_style_set_transform_pivot_x
0x0050be18    3 28           method.LottieLoader.markersCnt__
0x0057da3c    6 220          sym.lv_linux_fbdev_create
0x0044429c    4 40           sym.lv_display_set_driver_data
0x0042f344    8 288          sym.lv_textarea_set_password_bullet
0x0046b09c    1 20           sym.lv_style_set_flex_cross_place
0x00443884    3 100          sym.lv_display_delete_event
0x0046a0f4    4 32           sym.lv_rb_maximum_from
0x00502f5c   37 840  -> 844  sym.wifi_get_scan_info
0x00516614    7 176          method.LottieParser.parseMasks_LottieLayer_
0x0046f2cc    4 160          sym.lv_vector_dsc_set_fill_gradient_color_stops
0x0046d930    4 224          sym.lv_matrix_transform_path
0x004f5fac    7 212          sym.compare_ota_version
0x00418ae4    1 8            sym.lv_chart_get_point_count
0x0055a450    1 128          sym.mathMultiply_tvg::Point__tvg::Matrix_const_
0x0042e6e4    1 8            sym.lv_tabview_get_content
0x0043a830    4 132          sym.lv_obj_scroll_to_view_recursive
0x0051a734   16 368          sym.LottieText::LottieText__
0x0046ae30    1 20           sym.lv_style_set_line_opa
0x0057ca3c    3 96           sym.task_queue_consume
0x006b3500    1 16           fcn.006b3500
0x006b2f30    1 16           fcn.006b2f30
0x00432304    4 36           sym.lv_group_get_focused
0x0051b390   13 264          sym.LottieTrimpath::LottieTrimpath__
0x0041c92c    1 8            sym.lv_dropdown_get_option_count
0x00427e48    1 52           sym.lv_slider_create
0x004e6ec4    7 244          sym.fault_code_is_displaying
0x005195dc    8 252          fcn.005195dc
0x005779b8    7 304          sym.utilMatchCurrentPrintFileInfo
0x0057173c    1 48           sym.cJSON_DetachItemFromObjectCaseSensitive
0x0057e548    3 164          sym.lv_evdev_set_calibration
0x00512c58   12 368          method.LottieParser.getValue_ColorStop_
0x0050b9b4    5 172          method.LottieLoader.open_char_const__unsigned_int__bool_
0x0044343c    1 40           sym.lv_screen_load
0x00573ebc    1 92           sym.copy_file_fail_handler
0x004134a8    1 68           sym.lv_arc_get_angle_start
0x0046c2a0    3 52           sym.lv_theme_get_font_small
0x00507e40    3 24           sym.tvg_shape_append_path
0x005106a0    1 8            method.LottieObject.override_LottieProperty_
0x00409d74    3 108          sym.lv_timer_set_auto_delete
0x0043e6ec    1 24           sym.lv_obj_set_style_shadow_spread
0x00422790   13 436          sym.lv_msgbox_create
0x005168c8   28 852          method.LottieParser.parseSolidStroke__
0x00583a6c    1 48           sym.lv_canvas_set_palette
0x00456934    3 88           sym.lv_indev_get_read_timer
0x0057c9f4    1 72           sym.task_queue_pop
0x00509a20    1 8            method.FillDup_tvg::RadialGradient::Impl_.duplicate__
0x00429620    1 8            sym.lv_spangroup_get_indent
0x0053f8f0    1 68           method.tvg::SwRenderer.SwRenderer__
0x0048c52c    1 104          sym.lodepng_deflate
0x0057169c    9 80           sym.cJSON_DetachItemFromArray
0x0051784c   17 408          method.LottieParser.parseGroup__
0x004f0304    4 96           sym.get_os_kernel_version
0x005783f4    5 40           sym.popencmd
0x0045f8ac    1 40           sym.lv_freetype_outline_add_event
0x0045e254    1 12           sym.lv_freetype_get_context
0x00519c24   11 240          method.LottieGradientFill.override_LottieProperty_
0x0046a16c   10 304          sym.lv_style_register_prop
0x00500760    9 156          sym.extract_gcode_relative_path
0x0048389c    1 80           sym.lv_obj_set_grid_dsc_array
0x00467af4    1 20           sym.lv_event_stop_processing
0x0052997c    6 156          method.tvg::Shape.close__
0x00436e88    1 12           sym.lv_obj_transform_point
0x00539b04    1 8            method.non_virtual_thunk_to_SvgLoader.run_unsigned_int_
0x0041e60c    1 8            sym.lv_label_set_text_selection_end
0x00573510    3 160          sym.get_eth_infor
0x004070fc   14 336          sym.lv_anim_path_bounce
0x00409ff8    1 12           sym.lv_lock_isr
0x0040a218    3 96           sym.lv_mutex_lock_isr
0x005129cc   11 156          method.LottieParser.getMaskMethod_bool_
0x005212c4    7 152          method.LookaheadParserHandler.getString__
0x0046f194    1 64           sym.lv_vector_dsc_set_fill_color
0x00508010    1 8            sym.tvg_shape_set_stroke_radial_gradient
0x00504a24   23 676          sym.wifi_remove_net
0x005289f4    3 92           method.tvg::Saver.background_std::unique_ptr_tvg::Paint__std::default_delete_tvg::Paint____
0x00529224    1 32           method.tvg::Shape.reset__
0x00538d28   27 776          method.SvgLoader.header__
0x00571aa8    3 48           sym.cJSON_CreateFalse
0x004073a4    3 24           sym.lv_anim_custom_get
0x004f63ac    7 232          sym.stop_wifi_connecting_check
0x004cc408    1 52           sym.page_support_faultreport_create
0x004ed3f4    3 128          sym.on_conn_lost
0x0041c138   17 416          sym.lv_dropdown_set_options
0x004e4774    1 52           sym.page_files_printhistory_create
0x005296e4    9 664          method.tvg::Shape.cubicTo_float__float__float__float__float__float_
0x00420b5c    3 32           sym.lv_led_on
0x0040a744    3 100          sym.lv_mem_test
0x00441520  108 2884         sym.lv_display_refr_timer
0x0058225c    3 152          sym.lv_subject_get_color
0x0053eb00   22 904          method.tvg::SwRenderer.target_tvg::RenderRegion_const__tvg::ColorSpace_
0x0043c164    1 12           sym.lv_obj_enable_style_refresh
0x00547638    1 8            sym.simpleXmlNodeTypeToString_SvgNodeType_
0x0051c360   47 844          sym.non_virtual_thunk_to_LottieGradientStroke::LottieGradientStroke__
0x0040a530    1 8            sym.lv_strncpy
0x004dd558    1 8            sym.widget_progress_set_current
0x0048dfe0    1 8            sym.lodepng_palette_clear
0x005106b0    3 36           method.LottieTransform.mergeable__
0x0048d9c4    1 12           sym.lodepng_chunk_ancillary
0x0050b508   36 1196         method.LottieLoader.header__
0x00437588   34 796  -> 792  sym.lv_obj_refr_pos
0x00422d5c    3 76           sym.lv_msgbox_close_async
0x0043e9d8    1 24           sym.lv_obj_set_style_opa_layered
0x005716ec    1 32           sym.cJSON_DeleteItemFromArray
0x0051150c    5 120          sym.LottieGenericProperty_RGB24_::LottieGenericProperty__
0x00462618   11 288          sym.lv_cache_add
0x00446748   10 224          sym.lv_draw_buf_goto_xy
0x00420b2c    5 48           sym.lv_led_set_brightness
0x004976c8    6 248          sym.errcode_btn_print_continue_event_cb
0x00519750    9 200          sym.LottieSolidFill::LottieSolidFill__
0x00508290    3 24           sym.tvg_shape_get_fill_color
0x00467b80    7 268          sym.lv_iter_create
0x0046e328    1 536          sym.lv_vector_path_append_circle
0x004469b8   27 616          sym.lv_draw_buf_copy
0x0046a840    1 20           sym.lv_style_set_width
0x0050b180    1 8            sym.non_virtual_thunk_to_LottieLoader::LottieLoader__
0x00466cc8    1 44           sym.lv_color32_eq
0x005086a0    3 56           sym.tvg_gradient_del
0x00421c5c    1 52           sym.lv_menu_section_create
0x0044ea20   12 224          sym.lv_gradient_init_stops
0x00516470   12 420          method.LottieParser.parseMask__
0x00508ee4    1 44           method.tvg::Fill.Fill__
0x004fa1e4    1 44           sym.ws_slicer_telemetry_send
0x004566b4    1 60           sym.lv_indev_reset_long_press
0x0046f4e0    1 8            sym.lv_vector_dsc_set_stroke_cap
0x0046ac28    1 20           sym.lv_style_set_border_opa
0x00508688    3 24           sym.tvg_gradient_duplicate
0x004ea3f0    3 132          sym.service_httpchunk_launch
0x00519818    9 212          sym.LottieSolid::LottieSolid__
0x00510a38    8 284  -> 260  method.LottieTextDoc.nearest_float_
0x0043e9f0    1 24           sym.lv_obj_set_style_color_filter_dsc
0x005587d8    3 132          method.LottieGenericProperty_unsigned_char_.operator___float_
0x00583124    1 60           sym.lv_obj_bind_state_if_not_eq
0x00409f1c    1 12           sym.lv_timer_get_idle
0x0057cb34    1 32           sym.ws_init_cmd_cache
0x0046db44    1 52           sym.lv_vector_path_delete
0x0046ac3c    1 20           sym.lv_style_set_border_width
0x004f5224   12 452          sym.update_remote_model_str
0x00582020    3 100          sym.lv_subject_get_string
0x0043ec18    1 24           sym.lv_obj_set_style_grid_cell_y_align
0x00426dd8    1 16           sym.lv_scale_set_post_draw
0x004a5a0c    1 52           sym.page_factory_test_create
0x004245f8    3 64           sym.lv_roller_get_selected
0x00571288    6 88           sym.cJSON_AddItemReferenceToArray
0x0046c568    3 40           sym.lv_image_set_blend_mode
0x0041638c    1 8            sym.lv_buttonmatrix_get_map
0x0046d888    1 12           sym.lv_image_get_antialias
0x004bb7a8   20 628          sym.check_upgrade_result
0x00531ad8    3 168          method.SvgLoader.resize_tvg::Paint__float__float_
0x0044fa58    3 32           sym.lv_draw_sw_label
0x00462fac    3 104          sym.lv_cache_entry_set_node_size
0x0057423c    5 272          sym.append_vectorp_log_tmp_file
0x0043e674    1 24           sym.lv_obj_set_style_outline_opa
0x004072c0    1 12           sym.lv_anim_set_delay
0x0043e7a4    1 24           sym.lv_obj_set_style_line_width
0x0057e4cc    3 124          sym.lv_evdev_set_swap_axes
0x005105e8    3 28           method.LottieTextDoc.frameCnt__
0x0043e704    1 44           sym.lv_obj_set_style_shadow_color
0x0055b05c   11 212          sym.cssFindStyleNode_SvgNode_const__char_const_
0x0042e574    5 368          sym.lv_tabview_add_tab
0x0046b060    1 20           sym.lv_style_set_rotary_sensitivity
0x00466e20    5 88           sym.lv_color_premultiply
0x00574ce0   45 2020 -> 2028 sym.copy_file_thread_func
0x00507e28    3 24           sym.tvg_shape_append_circle
0x0052c214    9 76           method.tvg::Shape.fillColor_unsigned_char__unsigned_char__unsigned_char__unsigned_char__const
0x0050798c    1 8            sym.tvg_canvas_reserve
0x0043fe98   10 108          sym.lv_obj_get_index_by_type
0x0048e190    7 80           sym.lodepng_has_palette_alpha
0x0051ad6c   29 540          sym.LottiePolyStar::LottiePolyStar__
0x00467100    1 8            sym.lv_color_filter_dsc_init
0x00469ed8   17 260          sym.lv_rb_destroy
0x0041e61c    1 12           sym.lv_label_get_long_mode
0x004392b8    1 8            sym.lv_clamp_height
0x0043e238    1 24           sym.lv_obj_set_style_transform_height
0x0046aaac    1 40           sym.lv_style_set_bg_color
0x0040904c   30 588          sym.lv_sqrt32
0x004e6c30    1 8            sym.fault_msgbox_btns_count
0x004070d0    1 44           sym.lv_anim_path_overshoot
0x004677a8    3 104          sym.lv_event_dsc_get_cb
0x00505e30  154 3916 -> 3668 sym.oss_upload_video_upload_video_data_t_
0x00508de8    4 68           sym.tvg_lottie_animation_get_markers_cnt
0x005714b0    5 136          sym.cJSON_AddBoolToObject
0x0046a8e0    1 20           sym.lv_style_set_y
0x0044a2a8    3 40           sym.lv_image_decoder_get_area
0x00410154    3 32           sym.lv_theme_simple_get
0x005710dc    5 116          sym.cJSON_PrintPreallocated
0x0042f6c8    1 12           sym.lv_textarea_get_password_mode
0x00435c54    5 120          sym.lv_event_set_cover_res
0x0054132c    1 76           sym._replaceClipSpan_SwRleData__SwSpan__unsigned_int_
0x005392a0    1 44           sym.SvgLoader::SvgLoader__
0x0046f1ec    1 8            sym.lv_vector_dsc_set_fill_rule
0x00426a00   23 792          sym.lv_scale_set_line_needle_value
0x0040a054    1 116          sym.lv_thread_init
0x00584938    1 16           sym.lv_imagebutton_get_src_middle
0x004361ec    1 248          sym.lv_obj_set_content_width
0x0046c290    1 8            sym.lv_theme_set_parent
0x00460d88   14 252          sym.jd_restart
